point_id,original_x,original_y,original_z,local_x,local_y,local_z,source_layer,source_handle,is_outlier
P00826,241544.8896,278230.608,23.64,-1866.066,-2680.1947,23.64,9-지형-POINT,398C9,False
P00827,241594.6296,278228.608,31.39,-1816.326,-2682.1947,31.39,9-지형-POINT,398CB,False
P00828,241515.4696,278240.028,17.27,-1895.486,-2670.7747,17.27,9-지형-POINT,398CD,False
P00829,241547.1496,278226.678,26.11,-1863.806,-2684.1247,26.11,9-지형-POINT,398CF,False
P00830,241600.1596,278211.918,34.07,-1810.796,-2698.8847,34.07,9-지형-POINT,398D1,False
P00831,241609.2996,278232.938,31.28,-1801.656,-2677.8647,31.28,9-지형-POINT,398D3,False
P00832,241613.8596,278225.368,32.11,-1797.096,-2685.4347,32.11,9-지형-POINT,398D5,False
P00833,241553.2996,278221.928,26.88,-1857.656,-2688.8747,26.88,9-지형-POINT,398D7,False
P00834,241622.0196,278236.838,30.54,-1788.936,-2673.9647,30.54,9-지형-POINT,398D9,False
P00835,241624.3596,278230.168,30.93,-1786.596,-2680.6347,30.93,9-지형-POINT,398DB,False
P00836,241563.6696,278231.838,27.36,-1847.286,-2678.9647,27.36,9-지형-POINT,398DD,False
P00837,241534.5696,278252.998,16.47,-1876.386,-2657.8047,16.47,9-지형-POINT,398DF,False
P00838,241572.2096,278241.778,25.99,-1838.746,-2669.0247,25.99,9-지형-POINT,398E1,False
P00839,241582.9996,278246.308,25.85,-1827.956,-2664.4947,25.85,9-지형-POINT,398E3,False
P00840,241548.2796,278258.888,17.69,-1862.676,-2651.9147,17.69,9-지형-POINT,398E5,False
P00841,241610.9396,278229.288,31.61,-1800.016,-2681.5147,31.61,9-지형-POINT,398E7,False
P00842,241596.5396,278251.168,25.55,-1814.416,-2659.6347,25.55,9-지형-POINT,398E9,False
P00843,241564.2296,278255.848,21.04,-1846.726,-2654.9547,21.04,9-지형-POINT,398EB,False
P00844,241595.9996,278208.378,33.95,-1814.956,-2702.4247,33.95,9-지형-POINT,398ED,False
P00845,241609.4496,278260.068,24.65,-1801.506,-2650.7347,24.65,9-지형-POINT,398EF,False
P00846,241574.4296,278197.068,33.92,-1836.526,-2713.7347,33.92,9-지형-POINT,398F1,False
P00847,241556.3096,278195.168,32.47,-1854.646,-2715.6347,32.47,9-지형-POINT,398F3,False
P00848,241610.8396,278249.298,27.34,-1800.116,-2661.5047,27.34,9-지형-POINT,398F5,False
P00849,241545.5996,278188.568,32.79,-1865.356,-2722.2347,32.79,9-지형-POINT,398F7,False
P00850,241530.1596,278182.258,33.12,-1880.796,-2728.5447,33.12,9-지형-POINT,398F9,False
P00851,241609.8296,278242.208,27.99,-1801.126,-2668.5947,27.99,9-지형-POINT,398FB,False
P00852,241515.1596,278175.618,32.95,-1895.796,-2735.1847,32.95,9-지형-POINT,398FD,False
P00853,241513.2296,278181.048,31.88,-1897.726,-2729.7547,31.88,9-지형-POINT,398FF,False
P00854,241612.8696,278235.538,30.89,-1798.086,-2675.2647,30.89,9-지형-POINT,39901,False
P00855,241499.2196,278169.498,32.47,-1911.736,-2741.3047,32.47,9-지형-POINT,39903,False
P00856,241499.1196,278161.148,33.92,-1911.836,-2749.6547,33.92,9-지형-POINT,39905,False
P00857,241612.9196,278235.558,30.87,-1798.036,-2675.2447,30.87,9-지형-POINT,39907,False
P00858,241486.9296,278153.628,34.12,-1924.026,-2757.1747,34.12,9-지형-POINT,39909,False
P00859,241611.5496,278224.768,32.19,-1799.406,-2686.0347,32.19,9-지형-POINT,3990B,False
P00860,241474.4796,278168.148,30.62,-1936.476,-2742.6547,30.62,9-지형-POINT,3990D,False
P00861,241591.0396,278222.158,31.89,-1819.916,-2688.6447,31.89,9-지형-POINT,3990F,False
P00862,241587.1396,278226.158,31.15,-1823.816,-2684.6447,31.15,9-지형-POINT,39911,False
P00863,241586.2696,278228.608,29.37,-1824.686,-2682.1947,29.37,9-지형-POINT,39913,False
P00864,241569.0596,278213.548,30.9,-1841.896,-2697.2547,30.9,9-지형-POINT,39915,False
P00865,241558.9196,278203.878,30.82,-1852.036,-2706.9247,30.82,9-지형-POINT,39917,False
P00866,241551.5296,278214.528,28.38,-1859.426,-2696.2747,28.38,9-지형-POINT,39919,False
P00867,241431.8496,278156.918,33.57,-1979.106,-2753.8847,33.57,9-지형-POINT,3991B,False
P00868,241429.7196,278153.488,33.84,-1981.236,-2757.3147,33.84,9-지형-POINT,3991D,False
P00869,241536.7396,278204.388,28.56,-1874.216,-2706.4147,28.56,9-지형-POINT,3991F,False
P00870,241506.3296,278194.648,28.45,-1904.626,-2716.1547,28.45,9-지형-POINT,39921,False
P00871,241502.6996,278204.778,27.36,-1908.256,-2706.0247,27.36,9-지형-POINT,39923,False
P00872,241487.1796,278203.288,26.4,-1923.776,-2707.5147,26.4,9-지형-POINT,39925,False
P00873,241392.1796,278160.568,29.78,-2018.776,-2750.2347,29.78,9-지형-POINT,39927,False
P00874,241676.2776,278222.223,27.938,-1734.678,-2688.5797,27.938,9-지형-POINT,39BA1,False
P00875,241691.5646,278255.831,27.423,-1719.391,-2654.9717,27.423,9-지형-POINT,39BA2,False
P00876,241631.5076,278217.041,34.07,-1779.448,-2693.7617,34.07,9-지형-POINT,39BA3,False
P00877,241680.4496,278140.049,33.684,-1730.506,-2770.7537,33.684,9-지형-POINT,39BA4,False
P00878,241653.5296,278086.035,36.71,-1757.426,-2824.7677,36.71,9-지형-POINT,39BA5,False
P00879,241623.7646,278073.691,37.345,-1787.191,-2837.1117,37.345,9-지형-POINT,39BA6,False
P00880,241581.9756,278024.471,34.543,-1828.98,-2886.3317,34.543,9-지형-POINT,39BA7,False
P00881,241543.0516,277966.63,28.645,-1867.904,-2944.1727,28.645,9-지형-POINT,39BA8,False
P00882,241512.7196,277944.312,26.078,-1898.236,-2966.4907,26.078,9-지형-POINT,39BA9,False
P00883,241463.4866,277914.517,24.689,-1947.469,-2996.2857,24.689,9-지형-POINT,39BAA,False
P00884,241380.0786,277943.477,32.866,-2030.877,-2967.3257,32.866,9-지형-POINT,39BAB,False
P00885,241299.9596,277978.847,29.798,-2110.996,-2931.9557,29.798,9-지형-POINT,39BAC,False
P00886,241243.7956,277986.697,25.06,-2167.16,-2924.1057,25.06,9-지형-POINT,39BAD,False
P00887,241231.3706,277995.803,24.896,-2179.585,-2914.9997,24.896,9-지형-POINT,39BAE,False
P00888,241200.6256,277989.777,16.36,-2210.33,-2921.0257,16.36,9-지형-POINT,39BAF,False
P00889,241251.5116,278040.791,16.916,-2159.444,-2870.0117,16.916,9-지형-POINT,39BB0,False
P00890,241274.2856,278085.202,17.66,-2136.67,-2825.6007,17.66,9-지형-POINT,39BB1,False
P00891,241296.3736,278139.49,18.314,-2114.582,-2771.3127,18.314,9-지형-POINT,39BB2,False
P00892,241328.4046,278176.491,27.85,-2082.551,-2734.3117,27.85,9-지형-POINT,39BB3,False
P00893,241343.8716,278181.63,27.272,-2067.084,-2729.1727,27.272,9-지형-POINT,39BB4,False
P00894,241606.4116,278191.59,37.924,-1804.544,-2719.2127,37.924,9-지형-POINT,39BB5,False
P00895,241545.1016,278152.531,41.738,-1865.854,-2758.2717,41.738,9-지형-POINT,39BB6,False
P00896,241490.2076,278131.779,39.548,-1920.748,-2779.0237,39.548,9-지형-POINT,39BB7,False
P00897,241393.3156,278134.584,36.827,-2017.64,-2776.2187,36.827,9-지형-POINT,39BB8,False
P00898,241351.0356,278081.284,35.805,-2059.92,-2829.5187,35.805,9-지형-POINT,39BB9,False
P00899,241343.2276,278021.624,39.544,-2067.728,-2889.1787,39.544,9-지형-POINT,39BBA,False
P00900,241627.8096,278219.678,34.04,-1783.146,-2691.1247,34.04,9-지형-POINT,39BBB,False
P00901,241633.5796,278221.138,33.35,-1777.376,-2689.6647,33.35,9-지형-POINT,39BBD,False
P00902,241633.8496,278217.838,33.54,-1777.106,-2692.9647,33.54,9-지형-POINT,39BBE,False
P00903,241635.2096,278214.988,33.55,-1775.746,-2695.8147,33.55,9-지형-POINT,39BC0,False
P00904,241627.0796,278212.878,35.29,-1783.876,-2697.9247,35.29,9-지형-POINT,39BC1,False
P00905,241629.1996,278210.668,35.21,-1781.756,-2700.1347,35.21,9-지형-POINT,39BC3,False
P00906,241621.3296,278207.648,36.32,-1789.626,-2703.1547,36.32,9-지형-POINT,39BC5,False
P00907,241623.3596,278205.898,36.19,-1787.596,-2704.9047,36.19,9-지형-POINT,39BC7,False
P00908,241618.5396,278201.288,36.94,-1792.416,-2709.5147,36.94,9-지형-POINT,39BC9,False
P00909,241617.1296,278203.498,36.81,-1793.826,-2707.3047,36.81,9-지형-POINT,39BCB,False
P00910,241606.7296,278193.138,37.74,-1804.226,-2717.6647,37.74,9-지형-POINT,39BCD,False
P00911,241611.4696,278200.388,37.44,-1799.486,-2710.4147,37.44,9-지형-POINT,39BCF,False
P00912,241602.8396,278195.058,37.78,-1808.116,-2715.7447,37.78,9-지형-POINT,39BD1,False
P00913,241595.6896,278190.208,37.96,-1815.266,-2720.5947,37.96,9-지형-POINT,39BD3,False
P00914,241598.4396,278185.878,38.3,-1812.516,-2724.9247,38.3,9-지형-POINT,39BD5,False
P00915,241590.4696,278180.848,38.55,-1820.486,-2729.9547,38.55,9-지형-POINT,39BD7,False
P00916,241642.9596,278171.478,50.96,-1767.996,-2739.3247,50.96,9-지형-POINT,39BD9,False
P00917,241585.9996,278182.098,38.33,-1824.956,-2728.7047,38.33,9-지형-POINT,39BDB,False
P00918,241572.8696,278171.228,38.86,-1838.086,-2739.5747,38.86,9-지형-POINT,39BDD,False
P00919,241640.2496,278163.518,52.53,-1770.706,-2747.2847,52.53,9-지형-POINT,39BDF,False
P00920,241575.9896,278169.388,39.07,-1834.966,-2741.4147,39.07,9-지형-POINT,39BE1,False
P00921,241561.2896,278158.578,40.26,-1849.666,-2752.2247,40.26,9-지형-POINT,39BE3,False
P00922,241559.6196,278160.908,40.23,-1851.336,-2749.8947,40.23,9-지형-POINT,39BE5,False
P00923,241548.3696,278155.278,41.51,-1862.586,-2755.5247,41.51,9-지형-POINT,39BE7,False
P00924,241549.6296,278153.578,41.6,-1861.326,-2757.2247,41.6,9-지형-POINT,39BE9,False
P00925,241618.9796,278152.658,52.87,-1791.976,-2758.1447,52.87,9-지형-POINT,39BEB,False
P00926,241525.2596,278146.888,41.31,-1885.696,-2763.9147,41.31,9-지형-POINT,39BED,False
P00927,241526.3196,278144.528,41.46,-1884.636,-2766.2747,41.46,9-지형-POINT,39BEF,False
P00928,241609.3996,278151.948,51.57,-1801.556,-2758.8547,51.57,9-지형-POINT,39BF1,False
P00929,241604.1596,278156.288,49.0,-1806.796,-2754.5147,49.0,9-지형-POINT,39BF3,False
P00930,241595.4796,278151.808,49.13,-1815.476,-2758.9947,49.13,9-지형-POINT,39BF5,False
P00931,241596.9496,278145.258,50.88,-1814.006,-2765.5447,50.88,9-지형-POINT,39BF7,False
P00932,241560.6496,278161.978,39.9,-1850.306,-2748.8247,39.9,9-지형-POINT,39BF9,False
P00933,241597.9596,278142.198,52.85,-1812.996,-2768.6047,52.85,9-지형-POINT,39BFB,False
P00934,241560.7596,278168.628,39.12,-1850.196,-2742.1747,39.12,9-지형-POINT,39BFD,False
P00935,241598.5596,278133.048,54.57,-1812.396,-2777.7547,54.57,9-지형-POINT,39BFF,False
P00936,241570.0596,278176.948,38.54,-1840.896,-2733.8547,38.54,9-지형-POINT,39C01,False
P00937,241587.5696,278191.508,37.29,-1823.386,-2719.2947,37.29,9-지형-POINT,39C03,False
P00938,241590.9296,278128.288,54.78,-1820.026,-2782.5147,54.78,9-지형-POINT,39C05,False
P00939,241604.2696,278200.368,37.55,-1806.686,-2710.4347,37.55,9-지형-POINT,39C07,False
P00940,241617.8896,278209.358,36.39,-1793.066,-2701.4447,36.39,9-지형-POINT,39C09,False
P00941,241589.9096,278138.238,52.5,-1821.046,-2772.5647,52.5,9-지형-POINT,39C0B,False
P00942,241622.9396,278220.788,33.99,-1788.016,-2690.0147,33.99,9-지형-POINT,39C0D,False
P00943,241585.5096,278149.008,48.88,-1825.446,-2761.7947,48.88,9-지형-POINT,39C0F,False
P00944,241627.8896,278223.058,33.84,-1783.066,-2687.7447,33.84,9-지형-POINT,39C11,False
P00945,241573.0596,278143.728,48.55,-1837.896,-2767.0747,48.55,9-지형-POINT,39C13,False
P00946,241574.1996,278138.978,49.18,-1836.756,-2771.8247,49.18,9-지형-POINT,39C15,False
P00947,241637.4796,278219.978,33.21,-1773.476,-2690.8247,33.21,9-지형-POINT,39C17,False
P00948,241572.1896,278131.628,52.8,-1838.766,-2779.1747,52.8,9-지형-POINT,39C19,False
P00949,241572.9096,278127.658,53.5,-1838.046,-2783.1447,53.5,9-지형-POINT,39C1B,False
P00950,241574.1096,278123.428,55.52,-1836.846,-2787.3747,55.52,9-지형-POINT,39C1D,False
P00951,241563.2196,278116.398,55.69,-1847.736,-2794.4047,55.69,9-지형-POINT,39C1F,False
P00952,241571.7796,278155.378,42.7,-1839.176,-2755.4247,42.7,9-지형-POINT,39C21,False
P00953,241575.4396,278159.468,41.89,-1835.516,-2751.3347,41.89,9-지형-POINT,39C23,False
P00954,241574.8596,278162.058,41.49,-1836.096,-2748.7447,41.49,9-지형-POINT,39C25,False
P00955,241562.7296,278124.898,52.47,-1848.226,-2785.9047,52.47,9-지형-POINT,39C27,False
P00956,241567.3496,278155.388,42.75,-1843.606,-2755.4147,42.75,9-지형-POINT,39C29,False
P00957,241568.1696,278152.648,43.38,-1842.786,-2758.1547,43.38,9-지형-POINT,39C2B,False
P00958,241559.3996,278154.738,42.88,-1851.556,-2756.0647,42.88,9-지형-POINT,39C2D,False
P00959,241560.8496,278151.928,43.08,-1850.106,-2758.8747,43.08,9-지형-POINT,39C2F,False
P00960,241538.5896,278146.818,43.46,-1872.366,-2763.9847,43.46,9-지형-POINT,39C31,False
P00961,241554.2296,278137.188,48.59,-1856.726,-2773.6147,48.59,9-지형-POINT,39C33,False
P00962,241540.3596,278143.908,43.58,-1870.596,-2766.8947,43.58,9-지형-POINT,39C35,False
P00963,241525.3796,278141.738,43.17,-1885.576,-2769.0647,43.17,9-지형-POINT,39C37,False
P00964,241540.0896,278133.028,48.53,-1870.866,-2777.7747,48.53,9-지형-POINT,39C39,False
P00965,241527.0696,278138.718,43.29,-1883.886,-2772.0847,43.29,9-지형-POINT,39C3B,False
P00966,241521.0696,278139.768,42.97,-1889.886,-2771.0347,42.97,9-지형-POINT,39C3D,False
P00967,241518.9696,278137.248,42.99,-1891.986,-2773.5547,42.99,9-지형-POINT,39C3F,False
P00968,241519.5096,278135.418,43.17,-1891.446,-2775.3847,43.17,9-지형-POINT,39C41,False
P00969,241519.7296,278129.958,45.18,-1891.226,-2780.8447,45.18,9-지형-POINT,39C43,False
P00970,241534.0596,278135.778,45.26,-1876.896,-2775.0247,45.26,9-지형-POINT,39C45,False
P00971,241518.6496,278130.598,45.16,-1892.306,-2780.2047,45.16,9-지형-POINT,39C47,False
P00972,241545.8996,278139.598,45.48,-1865.056,-2771.2047,45.48,9-지형-POINT,39C49,False
P00973,241519.2896,278132.348,44.88,-1891.666,-2778.4547,44.88,9-지형-POINT,39C4B,False
P00974,241559.2396,278145.128,45.36,-1851.716,-2765.6747,45.36,9-지형-POINT,39C4D,False
P00975,241534.3596,278138.908,45.33,-1876.596,-2771.8947,45.33,9-지형-POINT,39C4F,False
P00976,241564.8396,278147.918,45.18,-1846.116,-2762.8847,45.18,9-지형-POINT,39C51,False
P00977,241563.0596,278149.658,44.97,-1847.896,-2761.1447,44.97,9-지형-POINT,39C53,False
P00978,241551.8196,278145.538,45.35,-1859.136,-2765.2647,45.35,9-지형-POINT,39C55,False
P00979,241509.8696,278141.088,40.6,-1901.086,-2769.7147,40.6,9-지형-POINT,39C57,False
P00980,241510.7296,278137.558,40.69,-1900.226,-2773.2447,40.69,9-지형-POINT,39C59,False
P00981,241499.4696,278132.818,39.96,-1911.486,-2777.9847,39.96,9-지형-POINT,39C5B,False
P00982,241498.0496,278136.008,39.87,-1912.906,-2774.7947,39.87,9-지형-POINT,39C5D,False
P00983,241489.5696,278133.908,39.41,-1921.386,-2776.8947,39.41,9-지형-POINT,39C5F,False
P00984,241489.2496,278130.258,39.47,-1921.706,-2780.5447,39.47,9-지형-POINT,39C61,False
P00985,241513.4396,278127.168,44.71,-1897.516,-2783.6347,44.71,9-지형-POINT,39C63,False
P00986,241473.6796,278128.958,38.37,-1937.276,-2781.8447,38.37,9-지형-POINT,39C65,False
P00987,241473.0496,278132.148,38.29,-1937.906,-2778.6547,38.29,9-지형-POINT,39C67,False
P00988,241462.9196,278131.288,37.95,-1948.036,-2779.5147,37.95,9-지형-POINT,39C69,False
P00989,241502.5996,278126.428,43.36,-1908.356,-2784.3747,43.36,9-지형-POINT,39C6B,False
P00990,241462.4096,278127.538,37.93,-1948.546,-2783.2647,37.93,9-지형-POINT,39C6D,False
P00991,241453.1796,278128.438,37.95,-1957.776,-2782.3647,37.95,9-지형-POINT,39C6F,False
P00992,241493.8596,278122.858,42.55,-1917.096,-2787.9447,42.55,9-지형-POINT,39C71,False
P00993,241453.4796,278132.718,37.76,-1957.476,-2778.0847,37.76,9-지형-POINT,39C73,False
P00994,241495.9196,278116.768,45.93,-1915.036,-2794.0347,45.93,9-지형-POINT,39C75,False
P00995,241436.3096,278133.908,37.68,-1974.646,-2776.8947,37.68,9-지형-POINT,39C77,False
P00996,241436.1796,278130.578,37.85,-1974.776,-2780.2247,37.85,9-지형-POINT,39C79,False
P00997,241504.7796,278117.548,46.81,-1906.176,-2793.2547,46.81,9-지형-POINT,39C7B,False
P00998,241415.2596,278130.278,37.83,-1995.696,-2780.5247,37.83,9-지형-POINT,39C7D,False
P00999,241415.1996,278133.498,37.51,-1995.756,-2777.3047,37.51,9-지형-POINT,39C7F,False
P01000,241483.5396,278107.608,46.41,-1927.416,-2803.1947,46.41,9-지형-POINT,39C81,False
P01001,241483.0596,278114.438,44.48,-1927.896,-2796.3647,44.48,9-지형-POINT,39C83,False
P01002,241482.4996,278120.218,41.8,-1928.456,-2790.5847,41.8,9-지형-POINT,39C85,False
P01003,241452.9696,278131.628,37.71,-1957.986,-2779.1747,37.71,9-지형-POINT,39C87,False
P01004,241444.3996,278139.308,37.15,-1966.556,-2771.4947,37.15,9-지형-POINT,39C89,False
P01005,241473.4096,278111.908,44.42,-1937.546,-2798.8947,44.42,9-지형-POINT,39C8B,False
P01006,241428.1096,278141.408,37.12,-1982.846,-2769.3947,37.12,9-지형-POINT,39C8D,False
P01007,241410.9496,278138.998,36.91,-2000.006,-2771.8047,36.91,9-지형-POINT,39C8F,False
P01008,241467.6996,278114.048,42.41,-1943.256,-2796.7547,42.41,9-지형-POINT,39C91,False
P01009,241388.5696,278137.328,36.55,-2022.386,-2773.4747,36.55,9-지형-POINT,39C93,False
P01010,241459.6696,278113.448,43.46,-1951.286,-2797.3547,43.46,9-지형-POINT,39C95,False
P01011,241376.9796,278133.738,35.9,-2033.976,-2777.0647,35.9,9-지형-POINT,39C97,False
P01012,241449.7996,278114.418,43.88,-1961.156,-2796.3847,43.88,9-지형-POINT,39C99,False
P01013,241438.6196,278116.858,43.7,-1972.336,-2793.9447,43.7,9-지형-POINT,39C9B,False
P01014,241430.7896,278118.158,42.64,-1980.166,-2792.6447,42.64,9-지형-POINT,39C9D,False
P01015,241429.5496,278116.288,42.75,-1981.406,-2794.5147,42.75,9-지형-POINT,39C9F,False
P01016,241438.7696,278109.558,44.09,-1972.186,-2801.2447,44.09,9-지형-POINT,39CA1,False
P01017,241445.1796,278107.498,44.09,-1965.776,-2803.3047,44.09,9-지형-POINT,39CA3,False
P01018,241454.4996,278107.868,43.69,-1956.456,-2802.9347,43.69,9-지형-POINT,39CA5,False
P01019,241464.6596,278110.378,43.03,-1946.296,-2800.4247,43.03,9-지형-POINT,39CA7,False
P01020,241464.8896,278105.488,46.25,-1946.066,-2805.3147,46.25,9-지형-POINT,39CA9,False
P01021,241469.7996,278115.808,41.39,-1941.156,-2794.9947,41.39,9-지형-POINT,39CAB,False
P01022,241469.8196,278120.238,41.04,-1941.136,-2790.5647,41.04,9-지형-POINT,39CAD,False
P01023,241473.1396,278104.588,46.01,-1937.816,-2806.2147,46.01,9-지형-POINT,39CAF,False
P01024,241466.9696,278123.828,40.74,-1943.986,-2786.9747,40.74,9-지형-POINT,39CB1,False
P01025,241459.7696,278100.888,46.61,-1951.186,-2809.9147,46.61,9-지형-POINT,39CB3,False
P01026,241454.7396,278123.808,40.77,-1956.216,-2786.9947,40.77,9-지형-POINT,39CB5,False
P01027,241440.9696,278125.378,41.4,-1969.986,-2785.4247,41.4,9-지형-POINT,39CB7,False
P01028,241452.3196,278101.478,47.37,-1958.636,-2809.3247,47.37,9-지형-POINT,39CB9,False
P01029,241430.5696,278126.028,41.37,-1980.386,-2784.7747,41.37,9-지형-POINT,39CBB,False
P01030,241430.9996,278123.318,41.69,-1979.956,-2787.4847,41.69,9-지형-POINT,39CBD,False
P01031,241436.3096,278119.998,41.67,-1974.646,-2790.8047,41.67,9-지형-POINT,39CBF,False
P01032,241450.5496,278117.448,41.36,-1960.406,-2793.3547,41.36,9-지형-POINT,39CC1,False
P01033,241459.2896,278115.738,41.36,-1951.666,-2795.0647,41.36,9-지형-POINT,39CC3,False
P01034,241395.9096,278125.008,37.55,-2015.046,-2785.7947,37.55,9-지형-POINT,39CC5,False
P01035,241397.5396,278122.888,37.72,-2013.416,-2787.9147,37.72,9-지형-POINT,39CC7,False
P01036,241384.8096,278113.348,37.55,-2026.146,-2797.4547,37.55,9-지형-POINT,39CC9,False
P01037,241383.3196,278115.288,37.51,-2027.636,-2795.5147,37.51,9-지형-POINT,39CCB,False
P01038,241378.7596,278112.158,37.53,-2032.196,-2798.6447,37.53,9-지형-POINT,39CCD,False
P01039,241377.6996,278109.838,37.59,-2033.256,-2800.9647,37.59,9-지형-POINT,39CCF,False
P01040,241379.4796,278107.378,37.54,-2031.476,-2803.4247,37.54,9-지형-POINT,39CD1,False
P01041,241428.4596,278117.068,41.95,-1982.496,-2793.7347,41.95,9-지형-POINT,39CD3,False
P01042,241375.0296,278102.188,37.06,-2035.926,-2808.6147,37.06,9-지형-POINT,39CD5,False
P01043,241373.5596,278104.338,36.97,-2037.396,-2806.4647,36.97,9-지형-POINT,39CD7,False
P01044,241428.2696,278125.528,41.8,-1982.686,-2785.2747,41.8,9-지형-POINT,39CD9,False
P01045,241418.7896,278123.078,41.9,-1992.166,-2787.7247,41.9,9-지형-POINT,39CDB,False
P01046,241409.1796,278119.038,41.59,-2001.776,-2791.7647,41.59,9-지형-POINT,39CDD,False
P01047,241401.3596,278115.658,41.04,-2009.596,-2795.1447,41.04,9-지형-POINT,39CDF,False
P01048,241393.1596,278111.198,40.7,-2017.796,-2799.6047,40.7,9-지형-POINT,39CE1,False
P01049,241382.1596,278103.348,40.06,-2028.796,-2807.4547,40.06,9-지형-POINT,39CE3,False
P01050,241375.5196,278096.278,39.63,-2035.436,-2814.5247,39.63,9-지형-POINT,39CE5,False
P01051,241371.4196,278089.068,38.94,-2039.536,-2821.7347,38.94,9-지형-POINT,39CE7,False
P01052,241369.5596,278097.768,35.93,-2041.396,-2813.0347,35.93,9-지형-POINT,39CE9,False
P01053,241408.6196,278101.168,41.3,-2002.336,-2809.6347,41.3,9-지형-POINT,39CEB,False
P01054,241376.6396,278108.718,37.54,-2034.316,-2802.0847,37.54,9-지형-POINT,39CED,False
P01055,241369.0396,278100.878,36.03,-2041.916,-2809.9247,36.03,9-지형-POINT,39CEF,False
P01056,241367.5396,278106.838,35.66,-2043.416,-2803.9647,35.66,9-지형-POINT,39CF1,False
P01057,241364.4696,278094.218,36.17,-2046.486,-2816.5847,36.17,9-지형-POINT,39CF3,False
P01058,241366.7896,278092.098,36.05,-2044.166,-2818.7047,36.05,9-지형-POINT,39CF5,False
P01059,241398.3796,278095.898,41.14,-2012.576,-2814.9047,41.14,9-지형-POINT,39CF7,False
P01060,241355.7396,278099.658,35.11,-2055.216,-2811.1447,35.11,9-지형-POINT,39CF9,False
P01061,241366.2196,278090.788,36.06,-2044.736,-2820.0147,36.06,9-지형-POINT,39CFB,False
P01062,241363.0896,278091.588,36.15,-2047.866,-2819.2147,36.15,9-지형-POINT,39CFD,False
P01063,241355.4196,278074.258,36.36,-2055.536,-2836.5447,36.36,9-지형-POINT,39CFF,False
P01064,241357.8396,278072.248,36.42,-2053.116,-2838.5547,36.42,9-지형-POINT,39D01,False
P01065,241349.1796,278057.358,36.75,-2061.776,-2853.4447,36.75,9-지형-POINT,39D03,False
P01066,241351.8096,278056.388,36.92,-2059.146,-2854.4147,36.92,9-지형-POINT,39D05,False
P01067,241347.7696,278048.558,37.06,-2063.186,-2862.2447,37.06,9-지형-POINT,39D07,False
P01068,241350.1296,278047.988,37.29,-2060.826,-2862.8147,37.29,9-지형-POINT,39D09,False
P01069,241383.4396,278082.038,40.96,-2027.516,-2828.7647,40.96,9-지형-POINT,39D0B,False
P01070,241347.8596,278036.488,39.4,-2063.096,-2874.3147,39.4,9-지형-POINT,39D0D,False
P01071,241350.4796,278036.668,39.53,-2060.476,-2874.1347,39.53,9-지형-POINT,39D0F,False
P01072,241378.0596,278069.218,40.74,-2032.896,-2841.5847,40.74,9-지형-POINT,39D11,False
P01073,241348.2696,278090.968,34.76,-2062.686,-2819.8347,34.76,9-지형-POINT,39D13,False
P01074,241332.7596,278075.328,33.65,-2078.196,-2835.4747,33.65,9-지형-POINT,39D15,False
P01075,241338.5096,278065.908,34.91,-2072.446,-2844.8947,34.91,9-지형-POINT,39D17,False
P01076,241373.4996,278059.128,40.65,-2037.456,-2851.6747,40.65,9-지형-POINT,39D19,False
P01077,241320.7196,278058.088,33.06,-2090.236,-2852.7147,33.06,9-지형-POINT,39D1B,False
P01078,241326.3796,278052.218,34.3,-2084.576,-2858.5847,34.3,9-지형-POINT,39D1D,False
P01079,241325.9696,278040.098,35.14,-2084.986,-2870.7047,35.14,9-지형-POINT,39D1F,False
P01080,241325.5596,278034.688,35.39,-2085.396,-2876.1147,35.39,9-지형-POINT,39D21,False
P01081,241320.4196,278022.248,34.96,-2090.536,-2888.5547,34.96,9-지형-POINT,39D23,False
P01082,241367.6196,278042.328,40.9,-2043.336,-2868.4747,40.9,9-지형-POINT,39D25,False
P01083,241333.6096,278021.438,36.42,-2077.346,-2889.3647,36.42,9-지형-POINT,39D27,False
P01084,241341.7196,278034.178,36.97,-2069.236,-2876.6247,36.97,9-지형-POINT,39D29,False
P01085,241337.8996,278037.068,36.71,-2073.056,-2873.7347,36.71,9-지형-POINT,39D2B,False
P01086,241347.5896,278050.388,36.88,-2063.366,-2860.4147,36.88,9-지형-POINT,39D2D,False
P01087,241346.3196,278058.298,36.51,-2064.636,-2852.5047,36.51,9-지형-POINT,39D2F,False
P01088,241366.0496,278031.478,41.05,-2044.906,-2879.3247,41.05,9-지형-POINT,39D31,False
P01089,241347.7096,278034.828,39.54,-2063.246,-2875.9747,39.54,9-지형-POINT,39D33,False
P01090,241340.4396,278025.378,38.88,-2070.516,-2885.4247,38.88,9-지형-POINT,39D35,False
P01091,241334.0366,278017.403,36.193,-2076.919,-2893.3997,36.193,9-지형-POINT,39D37,False
P01092,241333.7696,278008.748,38.39,-2077.186,-2902.0547,38.39,9-지형-POINT,39D39,False
P01093,241322.1996,278022.268,35.32,-2088.756,-2888.5347,35.32,9-지형-POINT,39D3B,False
P01094,241323.1596,278020.198,35.58,-2087.796,-2890.6047,35.58,9-지형-POINT,39D3D,False
P01095,241333.6696,277989.108,38.37,-2077.286,-2921.6947,38.37,9-지형-POINT,39D3F,False
